31 018 36.10
31 020 5.054
31 201 CGB 80
31 201 27.0952
31 004 29.132
31 010 26.08
31 012 11.071
31 010 35.153
31 010 16.082
31 201 I 19
31 004 25.GL 1
31 002 12.141
31 146 SW 15 5
31 020 21.116
31 006 8.131
31 016 29.GL 1.2
31 241 DK 51
31 020 33.022
31 146 R 38
31 016 5.0216.1
31 014 14.063
31 008 23.077
31 008 33.101
31 004 19.14
31 146 CE2 103
31 111 BLK E 43
31 010 35.156
31 008 7.031
31 241 TTC 316
31 201 OW 25
31 006 6.022
31 241 SE18 7-57
31 018 26.06
31 241 PZ 15
31 014 34.03
31 004 14.121
31 006 14.08
31 201 SR 12
31 008 14.061
31 004 4.024
31 146 NE 28 28-1
31 146 NM1 35
31 006 18.052
31 020 12.GL 2.2
31 014 11.041
31 241 N&I2 12
31 241 BH 19
31 002 1ASR 2
31 241 HL 6
31 201 Y&S 87
31 012 19.07
31 201 ADE 6
31 020 20.14
31 012 33.052
31 008 35.16
31 012 11.13
31 004 27.11
31 241 PV 12
31 146 NM2 78
31 201 26.0241
31 004 28.07
31 018 19.132
31 014 14.071
31 006 30.081.1
31 012 4.013
31 201 KB 5
31 012 5.064
31 012 12.131
31 020 32.152
31 016 17.08
31 018 30.162
31 006 1.051
31 241 OTP 273
31 201 34.101
31 014 26.062
31 016 17.103
31 010 4.101
31 018 20.12
31 241 BR 34
31 006 29.022
31 012 31.131
31 002 33.013
31 006 16.062
31 020 2.137
31 018 31.031
31 006 34.16
31 008 4.03
31 020 31.041
31 201 CGB 46
31 146 NE 21 3-5
31 201 1ASR 14
31 004 18.GL1.6 R25E
31 241 NW18 4-4
31 241 B&B 4
31 020 36.10
31 014 4.161
31 146 C 32
31 010 20.132
31 146 NM 4
31 014 34.12
31 201 J 11
31 020 9.101
31 201 27.068
31 146 CE 71
31 146 NLP 7
31 111 BLK A 18
31 014 10.081
31 020 25.031
31 241 NE19 12-24.1
31 020 31.061 R25E
31 010 10.011
31 006 9.143
31 004 18.151
31 241 OTP 9
31 012 32.12
31 146 NE 21 3-53
31 201 27.0948
31 201 27.1422
31 014 26.16
31 006 29.091
31 018 1.051
31 201 CGB 19
31 014 36.13
31 008 14.15
31 014 14.121
31 006 27.07
31 018 5.021
31 020 13.GL 3.1
31 016 17.104
31 016 19.017
31 201 FJP1 10
31 020 33.151
31 010 15.071
31 201 SBC 100C
31 146 NW 15 1.10
31 006 17.121.4
31 004 27.132
31 004 2.06
31 146 CE3 121
31 014 9.062
31 146 SE 16 16.6
31 201 GL4-34 9
31 016 32.10
31 004 30.09
31 012 13.083
31 018 1ASR 47
31 020 1.163
31 006 11.071
31 006 13.11
31 012 15.164
31 018 3.01
31 020 10.043
31 012 36.04
31 146 S 33
31 201 ADE 50
31 016 18.05
31 016 9.034
31 201 27.072.1
31 014 12.123
31 018 22.142
31 016 8.16
31 010 13.032
31 006 20.031
31 008 17.121
31 008 10.031
31 241 GL19 8-4
31 241 SW18 5-4.1
31 004 11.11
31 002 31.051
31 146 CE4 165
31 006 5.01
31 241 W 12
31 012 24.052
31 146 R 36
31 146 NLP 59
31 111 CJ 24
31 014 30.01
31 012 34.07
31 014 11.112
31 008 11.08
31 006 28.011
31 146 L 2
31 020 36.05
31 241 NW18 4-10
31 016 4.056
31 012 13.051
31 014 3.06
31 012 17.103
31 146 HC 4
31 010 4.15
31 111 DP 17
31 006 35.064
31 014 10.05
31 146 SE 16 16
31 146 NLP 1 6
31 002 22.138
31 002 7.GL3.06 R26E
31 201 CGB 17
31 006 8.081
31 111 BLK C 23
31 020 12.GL 3
31 016 18.09
31 010 2.09
31 241 OTP 67
31 241 DK 23
31 014 32.09
31 012 20.012
31 018 7.GL 3.1
31 201 DLA 9
31 002 2.163
31 008 34.14
31 004 12.163
31 241 GL19 10-1
31 146 S 27
31 002 12.06
31 111 BLK C 3.1
31 014 29.04
31 006 4.051
31 111 BLK E 37
31 012 15.143
31 018 35.12
31 014 3.071
31 008 28.134
31 020 15.012
31 020 2.021
31 010 29.121
31 014 18.153
31 010 16.011
31 014 18.10
31 201 OW 13
31 006 33.052
31 020 33.063
31 241 TTC 318
31 201 STEB 47
31 201 ADE 7
31 146 SE 21 8-7
31 020 14.05
31 010 24.081
31 008 31.102
31 008 14.051
31 241 GL18 2-12.3
31 004 6.056
31 002 32.022
31 012 20.151
31 012 32.074
31 201 MCH 30
31 004 32.1123
31 010 25.122
31 012 21.033
31 016 4.12
31 004 14.111
31 241 D 1
31 111 BLK E 44
31 002 21.082
31 111 DP 4
31 201 27.148
31 018 34.063
31 014 23.092
31 201 LV 19
31 006 2.0116
31 012 26.132
31 002 32.142
31 014 21.082
31 004 13.07
31 201 34.0210
31 014 19.07
31 002 13.11
31 014 15.015
31 014 8.07
31 016 19.046
31 006 1.023
31 241 PZ 10
31 241 BR 38
31 010 1.102
31 010 30.03
31 008 4.08
31 020 35.021
31 018 26.051
31 241 SLE 3
31 004 4.081
31 014 31.011
31 241 KE 1
31 241 Q2 5
31 146 NLP 64
31 006 30.081.5
31 020 33.051
31 004 15.05
31 014 2.044
31 006 20.065
31 111 D&K 8
31 020 11.062
31 201 Y&S 130
31 201 ADE 110
31 146 SW 22 14-3
31 020 25.01
31 012 17.05
31 010 14.03
31 201 27.156
31 008 28.011
31 006 10.10
31 146 S 10
31 004 17.162
31 014 20.021
31 004 20.14
31 004 32.121
31 010 7.151
31 008 35.01
31 020 1.131
